449141,1000002501199381400,63875743292093,(0.007, 1.429, 0.008),(0.041, -0.340, 0.042, 0.939),VALID,(0.195, 0.126, 0.973),(0.000, 0.000, 0.000),63.850,VALID,(0.195, 0.126, 0.973),(-0.032, 0.000, 0.000),0.553,3.493,6.314,0.966,VALID,(0.195, 0.126, 0.973),(0.032, 0.000, 0.000),0.547,3.474,6.354,0.985,2,0.644614
449142,1000002501204391100,63875743292093,(0.007, 1.429, 0.008),(0.041, -0.340, 0.042, 0.939),VALID,(0.195, 0.126, 0.973),(0.000, 0.000, 0.000),63.850,VALID,(0.195, 0.126, 0.973),(-0.032, 0.000, 0.000),0.554,3.495,6.314,0.966,VALID,(0.195, 0.126, 0.973),(0.032, 0.000, 0.000),0.547,3.476,6.354,0.984,2,0.6507522
449143,1000002501209408800,63875743292104,(0.007, 1.429, 0.008),(0.042, -0.339, 0.042, 0.939),VALID,(0.195, 0.125, 0.973),(0.000, 0.000, 0.000),63.850,VALID,(0.195, 0.125, 0.973),(-0.032, 0.000, 0.000),0.554,3.497,6.314,0.966,VALID,(0.195, 0.125, 0.973),(0.032, 0.000, 0.000),0.547,3.477,6.354,0.984,2,0.6525329
449144,1000002501214407300,63875743292104,(0.007, 1.429, 0.008),(0.042, -0.339, 0.042, 0.939),VALID,(0.195, 0.125, 0.973),(0.000, 0.000, 0.000),63.850,VALID,(0.195, 0.125, 0.973),(-0.032, 0.000, 0.000),0.554,3.498,6.314,0.965,VALID,(0.195, 0.125, 0.973),(0.032, 0.000, 0.000),0.548,3.479,6.354,0.983,2,0.6577724
449145,1000002501219415000,63875743292104,(0.007, 1.429, 0.008),(0.042, -0.339, 0.042, 0.939),VALID,(0.195, 0.124, 0.973),(0.000, 0.000, 0.000),63.850,VALID,(0.195, 0.124, 0.973),(-0.032, 0.000, 0.000),0.554,3.499,6.314,0.964,VALID,(0.195, 0.124, 0.973),(0.032, 0.000, 0.000),0.548,3.480,6.354,0.983,2,0.7673952
449146,1000002501224413500,63875743292115,(0.007, 1.429, 0.008),(0.042, -0.339, 0.043, 0.939),VALID,(0.195, 0.123, 0.973),(0.000, 0.000, 0.000),63.850,VALID,(0.195, 0.123, 0.973),(-0.032, 0.000, 0.000),0.556,3.508,6.314,0.964,VALID,(0.195, 0.123, 0.973),(0.032, 0.000, 0.000),0.548,3.482,6.354,0.982,2,0.7543617
449147,1000002501229440100,63875743292115,(0.007, 1.429, 0.008),(0.042, -0.339, 0.043, 0.939),VALID,(0.195, 0.122, 0.973),(0.000, 0.000, 0.000),63.850,VALID,(0.195, 0.122, 0.973),(-0.032, 0.000, 0.000),0.557,3.514,6.314,0.963,VALID,(0.195, 0.122, 0.973),(0.032, 0.000, 0.000),0.548,3.483,6.354,0.982,2,0.7363196
449148,1000002501234490700,63875743292126,(0.007, 1.429, 0.009),(0.043, -0.339, 0.043, 0.939),VALID,(0.194, 0.121, 0.973),(0.000, 0.000, 0.000),63.850,VALID,(0.194, 0.121, 0.973),(-0.032, 0.000, 0.000),0.557,3.518,6.314,0.955,VALID,(0.194, 0.121, 0.973),(0.032, 0.000, 0.000),0.548,3.484,6.354,0.983,2,0.6905417
449149,1000002501239495200,63875743292126,(0.007, 1.429, 0.009),(0.043, -0.339, 0.043, 0.939),VALID,(0.194, 0.122, 0.973),(0.000, 0.000, 0.000),63.850,VALID,(0.194, 0.122, 0.973),(-0.032, 0.000, 0.000),0.558,3.520,6.314,0.945,VALID,(0.194, 0.122, 0.973),(0.032, 0.000, 0.000),0.548,3.485,6.354,0.983,2,0.5280722
449150,1000002501244499700,63875743292138,(0.007, 1.429, 0.009),(0.043, -0.339, 0.043, 0.939),VALID,(0.194, 0.124, 0.973),(0.000, 0.000, 0.000),63.850,VALID,(0.194, 0.124, 0.973),(-0.032, 0.000, 0.000),0.563,3.556,6.314,0.935,VALID,(0.194, 0.124, 0.973),(0.032, 0.000, 0.000),0.549,3.489,6.354,0.982,2,0.2630618
